ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-S1,3635,SYSTEM12U.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM123.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM23U.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM2.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM3.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM13U.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM12.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM1.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM23.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM13.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,3635,SYSTEM123U.TXT,0.00000,0.00000,0.00000,1

ROUGE-S1,2309,SYSTEM23U.TXT,0.18033,0.11224,0.13836,1
ROUGE-S1,2309,SYSTEM12.TXT,0.11475,0.08642,0.09859,1
ROUGE-S1,2309,SYSTEM123U.TXT,0.18033,0.11224,0.13836,1
ROUGE-S1,2309,SYSTEM1.TXT,0.00000,0.00000,0.00000,1
ROUGE-S1,2309,SYSTEM2.TXT,0.11475,0.08642,0.09859,1
ROUGE-S1,2309,SYSTEM23.TXT,0.18033,0.11224,0.13836,1
ROUGE-S1,2309,SYSTEM12U.TXT,0.11475,0.08642,0.09859,1
ROUGE-S1,2309,SYSTEM123.TXT,0.18033,0.11224,0.13836,1
ROUGE-S1,2309,SYSTEM13U.TXT,0.06557,0.04301,0.05195,1
ROUGE-S1,2309,SYSTEM3.TXT,0.06557,0.03419,0.04494,1
ROUGE-S1,2309,SYSTEM13.TXT,0.00000,0.00000,0.00000,1

ROUGE-S1,3636,SYSTEM13U.TXT,0.05000,0.02500,0.03333,1
ROUGE-S1,3636,SYSTEM123.TXT,0.05000,0.03261,0.03947,1
ROUGE-S1,3636,SYSTEM3.TXT,0.05000,0.01818,0.02667,1
ROUGE-S1,3636,SYSTEM12U.TXT,0.05000,0.03261,0.03947,1
ROUGE-S1,3636,SYSTEM23.TXT,0.05000,0.03261,0.03947,1
ROUGE-S1,3636,SYSTEM1.TXT,0.05000,0.03261,0.03947,1
ROUGE-S1,3636,SYSTEM2.TXT,0.05000,0.02027,0.02885,1
ROUGE-S1,3636,SYSTEM13.TXT,0.05000,0.03261,0.03947,1
ROUGE-S1,3636,SYSTEM123U.TXT,0.05000,0.02500,0.03333,1
ROUGE-S1,3636,SYSTEM23U.TXT,0.05000,0.02500,0.03333,1
ROUGE-S1,3636,SYSTEM12.TXT,0.05000,0.03261,0.03947,1

ROUGE-S1,2308,SYSTEM13U.TXT,0.04918,0.02885,0.03636,1
ROUGE-S1,2308,SYSTEM13.TXT,0.04918,0.02885,0.03636,1
ROUGE-S1,2308,SYSTEM123U.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM2.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM123.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM12.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM23U.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM1.TXT,0.01639,0.01449,0.01538,1
ROUGE-S1,2308,SYSTEM23.TXT,0.34426,0.18261,0.23864,1
ROUGE-S1,2308,SYSTEM3.TXT,0.04918,0.02885,0.03636,1
ROUGE-S1,2308,SYSTEM12U.TXT,0.34426,0.18261,0.23864,1

ROUGE-S1,2307,SYSTEM12U.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM1.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM12.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM23U.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM13.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM2.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM13U.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM3.TXT,0.32203,0.12667,0.18182,1
ROUGE-S1,2307,SYSTEM23.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM123U.TXT,0.10169,0.09524,0.09836,1
ROUGE-S1,2307,SYSTEM123.TXT,0.10169,0.09524,0.09836,1

ROUGE-S1,3637,SYSTEM23U.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM13.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM12.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM13U.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM2.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM123U.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM123.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM23.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM12U.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM1.TXT,0.36207,0.12426,0.18502,1
ROUGE-S1,3637,SYSTEM3.TXT,0.36207,0.12426,0.18502,1

ROUGE-S1,3650,SYSTEM13.TXT,0.28333,0.27869,0.28099,1
ROUGE-S1,3650,SYSTEM12.TXT,0.46667,0.36364,0.40876,1
ROUGE-S1,3650,SYSTEM23U.TXT,0.66667,0.51948,0.58394,1
ROUGE-S1,3650,SYSTEM13U.TXT,0.28333,0.27869,0.28099,1
ROUGE-S1,3650,SYSTEM2.TXT,0.45000,0.35526,0.39706,1
ROUGE-S1,3650,SYSTEM123U.TXT,0.66667,0.51948,0.58394,1
ROUGE-S1,3650,SYSTEM123.TXT,0.66667,0.51948,0.58394,1
ROUGE-S1,3650,SYSTEM23.TXT,0.66667,0.51948,0.58394,1
ROUGE-S1,3650,SYSTEM12U.TXT,0.46667,0.36364,0.40876,1
ROUGE-S1,3650,SYSTEM3.TXT,0.31667,0.15574,0.20879,1
ROUGE-S1,3650,SYSTEM1.TXT,0.08333,0.07463,0.07874,1

ROUGE-S1,3651,SYSTEM123.TXT,0.08621,0.08065,0.08333,1
ROUGE-S1,3651,SYSTEM12U.TXT,0.08621,0.05618,0.06803,1
ROUGE-S1,3651,SYSTEM23.TXT,0.08621,0.08065,0.08333,1
ROUGE-S1,3651,SYSTEM13.TXT,0.08621,0.07576,0.08065,1
ROUGE-S1,3651,SYSTEM12.TXT,0.08621,0.08065,0.08333,1
ROUGE-S1,3651,SYSTEM123U.TXT,0.08621,0.05618,0.06803,1
ROUGE-S1,3651,SYSTEM23U.TXT,0.08621,0.05618,0.06803,1
ROUGE-S1,3651,SYSTEM3.TXT,0.08621,0.06173,0.07194,1
ROUGE-S1,3651,SYSTEM2.TXT,0.08621,0.08065,0.08333,1
ROUGE-S1,3651,SYSTEM1.TXT,0.08621,0.07576,0.08065,1
ROUGE-S1,3651,SYSTEM13U.TXT,0.08621,0.06173,0.07194,1

ROUGE-S1,2320,SYSTEM13U.TXT,0.28814,0.21519,0.24638,1
ROUGE-S1,2320,SYSTEM23.TXT,0.28814,0.26562,0.27642,1
ROUGE-S1,2320,SYSTEM12U.TXT,0.28814,0.26562,0.27642,1
ROUGE-S1,2320,SYSTEM13.TXT,0.11864,0.10000,0.10853,1
ROUGE-S1,2320,SYSTEM123.TXT,0.28814,0.21519,0.24638,1
ROUGE-S1,2320,SYSTEM12.TXT,0.28814,0.26562,0.27642,1
ROUGE-S1,2320,SYSTEM23U.TXT,0.28814,0.21519,0.24638,1
ROUGE-S1,2320,SYSTEM2.TXT,0.28814,0.26562,0.27642,1
ROUGE-S1,2320,SYSTEM123U.TXT,0.28814,0.21519,0.24638,1
ROUGE-S1,2320,SYSTEM1.TXT,0.11864,0.10000,0.10853,1
ROUGE-S1,2320,SYSTEM3.TXT,0.40678,0.16327,0.23301,1

ROUGE-S1,0,SYSTEM123U.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM13U.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM3.TXT,0.49153,0.15104,0.23108,1
ROUGE-S1,0,SYSTEM123.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM13.TXT,0.13559,0.08889,0.10738,1
ROUGE-S1,0,SYSTEM12.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM23U.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM23.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM1.TXT,0.13559,0.08889,0.10738,1
ROUGE-S1,0,SYSTEM2.TXT,0.45763,0.36486,0.40602,1
ROUGE-S1,0,SYSTEM12U.TXT,0.45763,0.36486,0.40602,1

ROUGE-S1,2317,SYSTEM23U.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM12.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM23.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM2.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM13U.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM13.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM123U.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM123.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM1.TXT,0.01667,0.01299,0.01460,1
ROUGE-S1,2317,SYSTEM12U.TXT,0.10000,0.09091,0.09524,1
ROUGE-S1,2317,SYSTEM3.TXT,0.10000,0.09091,0.09524,1

ROUGE-S1,3649,SYSTEM123.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM12U.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM23.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM2.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM1.TXT,0.38462,0.35714,0.37037,1
ROUGE-S1,3649,SYSTEM23U.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM3.TXT,0.13846,0.09783,0.11465,1
ROUGE-S1,3649,SYSTEM12.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM123U.TXT,0.40000,0.37681,0.38806,1
ROUGE-S1,3649,SYSTEM13.TXT,0.38462,0.35714,0.37037,1
ROUGE-S1,3649,SYSTEM13U.TXT,0.40000,0.37681,0.38806,1

ROUGE-S1,2316,SYSTEM123U.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM23.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM3.TXT,0.03448,0.03125,0.03279,1
ROUGE-S1,2316,SYSTEM13.TXT,0.03448,0.03125,0.03279,1
ROUGE-S1,2316,SYSTEM13U.TXT,0.03448,0.03125,0.03279,1
ROUGE-S1,2316,SYSTEM12.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM12U.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM1.TXT,0.01724,0.01163,0.01389,1
ROUGE-S1,2316,SYSTEM2.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM23U.TXT,0.10345,0.06977,0.08333,1
ROUGE-S1,2316,SYSTEM123.TXT,0.10345,0.06977,0.08333,1

ROUGE-S1,1,SYSTEM13.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM23U.TXT,0.11667,0.07071,0.08805,1
ROUGE-S1,1,SYSTEM12U.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM123U.TXT,0.11667,0.07071,0.08805,1
ROUGE-S1,1,SYSTEM1.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM123.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM3.TXT,0.13333,0.06897,0.09091,1
ROUGE-S1,1,SYSTEM2.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM23.TXT,0.01667,0.01562,0.01613,1
ROUGE-S1,1,SYSTEM13U.TXT,0.11667,0.07071,0.08805,1
ROUGE-S1,1,SYSTEM12.TXT,0.01667,0.01562,0.01613,1

ROUGE-S1,2,SYSTEM13.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM12U.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM123.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM13U.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM123U.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM2.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM23.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM3.TXT,0.42373,0.07485,0.12723,1
ROUGE-S1,2,SYSTEM1.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM23U.TXT,0.28814,0.20732,0.24113,1
ROUGE-S1,2,SYSTEM12.TXT,0.28814,0.20732,0.24113,1

ROUGE-S1,2315,SYSTEM123.TXT,0.06667,0.05970,0.06299,1
ROUGE-S1,2315,SYSTEM123U.TXT,0.06667,0.05970,0.06299,1
ROUGE-S1,2315,SYSTEM13.TXT,0.15000,0.08824,0.11111,1
