ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,3635,SYSTEM12.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM1.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM23.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM13.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM123U.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,2309,SYSTEM23U.TXT,0.46774,0.29000,0.35802,1
ROUGE-1,2309,SYSTEM12.TXT,0.29032,0.21687,0.24828,1
ROUGE-1,2309,SYSTEM123U.TXT,0.46774,0.29000,0.35802,1
ROUGE-1,2309,SYSTEM1.TXT,0.27419,0.16667,0.20732,1
ROUGE-1,2309,SYSTEM2.TXT,0.29032,0.21687,0.24828,1
ROUGE-1,2309,SYSTEM23.TXT,0.46774,0.29000,0.35802,1
ROUGE-1,2309,SYSTEM12U.TXT,0.29032,0.21687,0.24828,1
ROUGE-1,2309,SYSTEM123.TXT,0.46774,0.29000,0.35802,1
ROUGE-1,2309,SYSTEM13U.TXT,0.38710,0.25263,0.30573,1
ROUGE-1,2309,SYSTEM3.TXT,0.43548,0.22689,0.29834,1
ROUGE-1,2309,SYSTEM13.TXT,0.19355,0.19048,0.19200,1

ROUGE-1,3636,SYSTEM13U.TXT,0.32787,0.16393,0.21858,1
ROUGE-1,3636,SYSTEM123.TXT,0.26230,0.17204,0.20779,1
ROUGE-1,3636,SYSTEM3.TXT,0.37705,0.13690,0.20087,1
ROUGE-1,3636,SYSTEM12U.TXT,0.26230,0.17204,0.20779,1
ROUGE-1,3636,SYSTEM23.TXT,0.26230,0.17204,0.20779,1
ROUGE-1,3636,SYSTEM1.TXT,0.26230,0.17204,0.20779,1
ROUGE-1,3636,SYSTEM2.TXT,0.29508,0.12000,0.17062,1
ROUGE-1,3636,SYSTEM13.TXT,0.26230,0.17204,0.20779,1
ROUGE-1,3636,SYSTEM123U.TXT,0.32787,0.16393,0.21858,1
ROUGE-1,3636,SYSTEM23U.TXT,0.32787,0.16393,0.21858,1
ROUGE-1,3636,SYSTEM12.TXT,0.26230,0.17204,0.20779,1

ROUGE-1,2308,SYSTEM13U.TXT,0.29032,0.16981,0.21429,1
ROUGE-1,2308,SYSTEM13.TXT,0.29032,0.16981,0.21429,1
ROUGE-1,2308,SYSTEM123U.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM2.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM123.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM12.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM23U.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM1.TXT,0.20968,0.18571,0.19697,1
ROUGE-1,2308,SYSTEM23.TXT,0.69355,0.36752,0.48045,1
ROUGE-1,2308,SYSTEM3.TXT,0.29032,0.16981,0.21429,1
ROUGE-1,2308,SYSTEM12U.TXT,0.69355,0.36752,0.48045,1

ROUGE-1,2307,SYSTEM12U.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM1.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM12.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM23U.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM13.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM2.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM13U.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM3.TXT,0.63333,0.25000,0.35849,1
ROUGE-1,2307,SYSTEM23.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM123U.TXT,0.30000,0.28125,0.29032,1
ROUGE-1,2307,SYSTEM123.TXT,0.30000,0.28125,0.29032,1

ROUGE-1,3637,SYSTEM23U.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM13.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM12.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM13U.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM2.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM123U.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM123.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM23.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM12U.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM1.TXT,0.77966,0.27059,0.40175,1
ROUGE-1,3637,SYSTEM3.TXT,0.77966,0.27059,0.40175,1

ROUGE-1,3650,SYSTEM13.TXT,0.42623,0.41270,0.41935,1
ROUGE-1,3650,SYSTEM12.TXT,0.68852,0.52500,0.59574,1
ROUGE-1,3650,SYSTEM23U.TXT,0.83607,0.63750,0.72340,1
ROUGE-1,3650,SYSTEM13U.TXT,0.42623,0.41270,0.41935,1
ROUGE-1,3650,SYSTEM2.TXT,0.68852,0.53165,0.60000,1
ROUGE-1,3650,SYSTEM123U.TXT,0.83607,0.63750,0.72340,1
ROUGE-1,3650,SYSTEM123.TXT,0.83607,0.63750,0.72340,1
ROUGE-1,3650,SYSTEM23.TXT,0.83607,0.63750,0.72340,1
ROUGE-1,3650,SYSTEM12U.TXT,0.68852,0.52500,0.59574,1
ROUGE-1,3650,SYSTEM3.TXT,0.63934,0.30952,0.41711,1
ROUGE-1,3650,SYSTEM1.TXT,0.26230,0.23188,0.24615,1

ROUGE-1,3651,SYSTEM123.TXT,0.35593,0.32308,0.33871,1
ROUGE-1,3651,SYSTEM12U.TXT,0.45763,0.29032,0.35526,1
ROUGE-1,3651,SYSTEM23.TXT,0.35593,0.32308,0.33871,1
ROUGE-1,3651,SYSTEM13.TXT,0.37288,0.32353,0.34646,1
ROUGE-1,3651,SYSTEM12.TXT,0.35593,0.32308,0.33871,1
ROUGE-1,3651,SYSTEM123U.TXT,0.45763,0.29032,0.35526,1
