ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,3651,SYSTEM12.TXT,0.16279,0.13462,0.14737,1
ROUGE-L,3651,SYSTEM123U.TXT,0.20930,0.12500,0.15652,1
ROUGE-L,3651,SYSTEM23U.TXT,0.20930,0.12500,0.15652,1
ROUGE-L,3651,SYSTEM3.TXT,0.20930,0.13846,0.16667,1
ROUGE-L,3651,SYSTEM2.TXT,0.16279,0.13462,0.14737,1
ROUGE-L,3651,SYSTEM1.TXT,0.18605,0.14545,0.16327,1
ROUGE-L,3651,SYSTEM13U.TXT,0.20930,0.13846,0.16667,1

ROUGE-L,2320,SYSTEM13U.TXT,0.44000,0.37931,0.40741,1
ROUGE-L,2320,SYSTEM23.TXT,0.40000,0.36364,0.38095,1
ROUGE-L,2320,SYSTEM12U.TXT,0.40000,0.36364,0.38095,1
ROUGE-L,2320,SYSTEM13.TXT,0.12000,0.11321,0.11650,1
ROUGE-L,2320,SYSTEM123.TXT,0.44000,0.37931,0.40741,1
ROUGE-L,2320,SYSTEM12.TXT,0.40000,0.36364,0.38095,1
ROUGE-L,2320,SYSTEM23U.TXT,0.44000,0.37931,0.40741,1
ROUGE-L,2320,SYSTEM2.TXT,0.40000,0.36364,0.38095,1
ROUGE-L,2320,SYSTEM123U.TXT,0.44000,0.37931,0.40741,1
ROUGE-L,2320,SYSTEM1.TXT,0.12000,0.11321,0.11650,1
ROUGE-L,2320,SYSTEM3.TXT,0.50000,0.27778,0.35714,1

ROUGE-L,0,SYSTEM123U.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM13U.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM3.TXT,0.13333,0.05172,0.07453,1
ROUGE-L,0,SYSTEM123.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM13.TXT,0.04444,0.02817,0.03448,1
ROUGE-L,0,SYSTEM12.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM23U.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM23.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM1.TXT,0.04444,0.02817,0.03448,1
ROUGE-L,0,SYSTEM2.TXT,0.11111,0.09434,0.10204,1
ROUGE-L,0,SYSTEM12U.TXT,0.11111,0.09434,0.10204,1

ROUGE-L,2317,SYSTEM23U.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM12.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM23.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM2.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM13U.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM13.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM123U.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM123.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM1.TXT,0.07843,0.07407,0.07619,1
ROUGE-L,2317,SYSTEM12U.TXT,0.09804,0.08772,0.09259,1
ROUGE-L,2317,SYSTEM3.TXT,0.09804,0.08772,0.09259,1

ROUGE-L,3649,SYSTEM123.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM12U.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM23.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM2.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM1.TXT,0.24000,0.25532,0.24742,1
ROUGE-L,3649,SYSTEM23U.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM3.TXT,0.20000,0.15625,0.17544,1
ROUGE-L,3649,SYSTEM12.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM123U.TXT,0.22000,0.21154,0.21569,1
ROUGE-L,3649,SYSTEM13.TXT,0.24000,0.25532,0.24742,1
ROUGE-L,3649,SYSTEM13U.TXT,0.22000,0.21154,0.21569,1

ROUGE-L,2316,SYSTEM123U.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM23.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM3.TXT,0.09091,0.09615,0.09346,1
ROUGE-L,2316,SYSTEM13.TXT,0.09091,0.09615,0.09346,1
ROUGE-L,2316,SYSTEM13U.TXT,0.09091,0.09615,0.09346,1
ROUGE-L,2316,SYSTEM12.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM12U.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM1.TXT,0.07273,0.05882,0.06504,1
ROUGE-L,2316,SYSTEM2.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM23U.TXT,0.18182,0.14493,0.16129,1
ROUGE-L,2316,SYSTEM123.TXT,0.18182,0.14493,0.16129,1

ROUGE-L,1,SYSTEM13.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM23U.TXT,0.22642,0.16216,0.18898,1
ROUGE-L,1,SYSTEM12U.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM123U.TXT,0.22642,0.16216,0.18898,1
ROUGE-L,1,SYSTEM1.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM123.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM3.TXT,0.24528,0.15854,0.19259,1
ROUGE-L,1,SYSTEM2.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM23.TXT,0.05660,0.05556,0.05607,1
ROUGE-L,1,SYSTEM13U.TXT,0.22642,0.16216,0.18898,1
ROUGE-L,1,SYSTEM12.TXT,0.05660,0.05556,0.05607,1

ROUGE-L,2,SYSTEM13.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM12U.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM123.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM13U.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM123U.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM2.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM23.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM3.TXT,0.26000,0.07065,0.11111,1
ROUGE-L,2,SYSTEM1.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM23U.TXT,0.10000,0.08333,0.09091,1
ROUGE-L,2,SYSTEM12.TXT,0.10000,0.08333,0.09091,1

ROUGE-L,2315,SYSTEM123.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM123U.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM13.TXT,0.06250,0.03797,0.04724,1
ROUGE-L,2315,SYSTEM12.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM13U.TXT,0.06250,0.03797,0.04724,1
ROUGE-L,2315,SYSTEM2.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM12U.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM3.TXT,0.16667,0.07692,0.10526,1
ROUGE-L,2315,SYSTEM23U.TXT,0.06250,0.06122,0.06186,1
ROUGE-L,2315,SYSTEM1.TXT,0.06250,0.03797,0.04724,1
